Type	Factor	Iter	Obj	Obj.diff	Max.chg
backfit	28	25	6296119.7790005	5.62494765222073	0.00182055208821812
backfit	29	25	6296155.60028282	35.8212823253125	-0.00453246399230164
backfit	30	25	6296161.58571643	5.98543360829353	0.00262201933273352
backfit	31	25	6296177.49405871	15.9083422794938	0.00235300249405494
backfit	32	25	6296181.68314208	4.18908336758614	0.00162448328133076
backfit	33	25	6296188.57531875	6.89217667095363	-0.0020432277811565
backfit	34	25	6296195.64096315	7.06564440205693	0.00489592926430417
backfit	35	25	6296205.58734944	9.94638629071414	0.00303295817599567
backfit	36	25	6296211.14432191	5.5569724701345	0.00262979998816839
backfit	37	25	6296226.17337016	15.0290482444689	0.004947961876117
backfit	38	25	6296231.12137633	4.94800617173314	0.00275532933092295
backfit	39	25	6296237.20732797	6.08595164399594	-0.00320625539182585
backfit	40	25	6296247.40024873	10.192920755595	-0.00372974349275029
backfit	41	25	6296253.26388321	5.86363447830081	0.00242965223598117
backfit	42	25	6296256.187698	2.92381479777396	0.00184261526726788
backfit	43	25	6296260.49143983	4.30374183133245	0.00311325635424789
backfit	44	25	6296264.81878116	4.32734133023769	0.00224213122153928
backfit	45	25	6296269.19379163	4.37501046806574	0.0024657478886901
backfit	46	25	6296275.31540787	6.12161623407155	0.00472174465722473
backfit	47	25	6296282.60562929	7.29022142384201	-0.00316863984627863
backfit	48	25	6296290.97516181	8.36953251529485	-0.00536831127991465
backfit	49	25	6296295.95417479	4.97901298012584	-0.00353299400113382
backfit	50	25	6296302.37356112	6.4193863356486	-0.0037557658306652
backfit	1	26	6296355.81199778	53.4384366627783	-6.58397512718727e-05
backfit	2	26	6296380.86852754	25.0565297510475	0.000282700036360599
backfit	3	26	6296484.11764258	103.249115044251	-0.000579347497538235
backfit	4	26	6296496.08693747	11.9692948870361	-0.000306201816425912
backfit	5	26	6296525.08895499	29.0020175222307	-0.000632438521961719
backfit	6	26	6296626.37718473	101.288229738362	-0.00159231501883733
backfit	7	26	6296648.58980271	22.2126179812476	-0.00105082496621429
backfit	8	26	6296675.04104585	26.4512431398034	-0.00153909315905184
backfit	9	26	6296685.72388252	10.6828366741538	-0.00104673704784128
backfit	10	26	6296718.80799823	33.0841157110408	0.00141088009189957
backfit	11	26	6296737.68819522	18.8801969876513	-0.00142832228765841
backfit	12	26	6296852.48034158	114.792146360502	-0.00422197862969841
backfit	13	26	6296871.34371412	18.8633725363761	0.00180848595237961
backfit	14	26	6296884.91607642	13.5723623018712	-0.00113696817709699
backfit	15	26	6296920.65818775	35.7421113327146	-0.00237977124405483
backfit	16	26	6296940.57059708	19.9124093297869	-0.00226839806144535
backfit	17	26	6296960.05424077	19.4836436845362	-0.00177481490081314
backfit	18	26	6296998.77257456	38.7183337928727	0.00191122290906062
backfit	19	26	6297030.26238059	31.4898060308769	-0.00265906951471809
backfit	20	26	6297077.86356594	47.6011853450909	-0.0022384263797767
backfit	21	26	6297145.52831753	67.6647515976802	0.0049073846094724
backfit	22	26	6297159.04877985	13.5204623192549	-0.00187979437484419
backfit	23	26	6297164.13886059	5.09008073620498	0.00106802855253127
backfit	24	26	6297179.00094437	14.862083776854	-0.00250562374379614
backfit	25	26	6297185.24871736	6.24777299258858	-0.00181609953259702
backfit	26	26	6297260.93401984	75.6853024791926	-0.00668006776978186
backfit	27	26	6297266.43873303	5.50471318978816	-0.00146854381637321
backfit	28	26	6297271.88811453	5.44938150327653	-0.00165601788334755
backfit	29	26	6297306.32935258	34.4412380447611	-0.00466227509281139
backfit	30	26	6297312.19927977	5.86992719303817	-0.00183420306281688
backfit	31	26	6297326.82601696	14.6267371904105	-0.00323912543599129
backfit	32	26	6297330.8352606	4.00924364291131	0.00153950501523269
backfit	33	26	6297337.45696052	6.6216999143362	-0.00170648307087723
backfit	34	26	6297345.05823718	7.60127666778862	0.00462842806198879
backfit	35	26	6297353.6821084	8.62387121655047	0.00277255417758562
backfit	36	26	6297359.96892272	6.28681432455778	0.00388463037896714
backfit	37	26	6297375.49905075	15.5301280217245	0.00422837473811336
backfit	38	26	6297380.34769759	4.84864684008062	0.00286271133842621
backfit	39	26	6297386.58891923	6.24122164677829	-0.00476497458021697
backfit	40	26	6297395.75510194	9.16618270426989	0.00351140055986966
backfit	41	26	6297402.23067778	6.47557584568858	-0.00578198295710692
backfit	42	26	6297405.14632937	2.91565158963203	-0.00330269948706146
backfit	43	26	6297409.0755711	3.92924172244966	0.00232655323156761
backfit	44	26	6297413.41695666	4.34138556290418	0.00306213676352523
backfit	45	26	6297417.32551038	3.90855371952057	0.0035107898432266
backfit	46	26	6297423.78370488	6.45819450542331	0.00382320397626324
backfit	47	26	6297430.85535633	7.07165144849569	-0.00300044093441939
backfit	48	26	6297438.3025087	7.44715236406773	-0.00470199770583062
backfit	49	26	6297443.19318447	4.8906757729128	-0.00374368534909344
backfit	50	26	6297449.68279224	6.48960776813328	0.00290695004953993
backfit	1	27	6297502.37725382	52.6944615812972	-6.85221991940221e-05
backfit	2	27	6297526.82099554	24.4437417220324	0.000282701701463092
backfit	3	27	6297631.51446067	104.693465129472	-0.000593659917234368
backfit	4	27	6297643.0318169	11.5173562336713	-0.000319060088540976
backfit	5	27	6297672.18885198	29.157035080716	-0.000638115281155625
backfit	6	27	6297767.79520001	95.6063480228186	-0.00162598216911476
backfit	7	27	6297790.0938083	22.2986082891002	-0.0010720926195428
backfit	8	27	6297813.93701925	23.8432109532878	-0.00152452626137979
backfit	9	27	6297824.146375	10.2093557463959	-0.00107211383033301
backfit	10	27	6297854.91231865	30.7659436538815	0.00128024271076652
backfit	11	27	6297873.54387514	18.6315564885736	-0.00142299812845187
backfit	12	27	6297971.41242907	97.8685539308935	-0.00414067000346421
backfit	13	27	6297988.89690332	17.4844742473215	0.00181284846255247
backfit	14	27	6298002.24762037	13.350717057474	-0.00165030194729787
backfit	15	27	6298036.06184731	33.8142269402742	-0.00246445369951316
backfit	16	27	6298055.138188	19.0763406865299	0.00230020645061427
backfit	17	27	6298073.29265616	18.15446815826	-0.0023217559276114
backfit	18	27	6298108.83972604	35.547069885768	-0.00187545265915095
backfit	19	27	6298137.3010501	28.4613240566105	-0.00249566021382824
backfit	20	27	6298182.94800173	45.6469516316429	-0.00242761628981626
backfit	21	27	6298248.36133888	65.4133371468633	0.00533559308933215
backfit	22	27	6298262.00569728	13.6443583993241	-0.00201196434369662
backfit	23	27	6298267.02932294	5.02362566348165	0.00104182254896756
backfit	24	27	6298281.83954454	14.8102216012776	-0.00242551658519109
backfit	25	27	6298287.94932976	6.10978521872312	-0.00182217413570933
backfit	26	27	6298358.39913551	70.4498057477176	-0.00644967623358153
backfit	27	27	6298364.12635537	5.72721985541284	-0.00141682442478275
backfit	28	27	6298369.41054067	5.28418530803174	-0.0016577405341991
backfit	29	27	6298402.47067639	33.060135718435	-0.00477951583368634
backfit	30	27	6298408.32061993	5.84994354192168	-0.00188192351898613
backfit	31	27	6298422.90359023	14.5829702951014	-0.00368554377225362
backfit	32	27	6298426.87332195	3.96973172295839	0.00147802926336321
backfit	33	27	6298433.42589645	6.55257449578494	-0.00172869361959128
backfit	34	27	6298440.02077864	6.59488219488412	-0.00414795273955213
backfit	35	27	6298447.83455522	7.81377658154815	-0.00274126690507308
backfit	36	27	6298454.48340851	6.64885328058153	0.00323742762786553
backfit	37	27	6298469.23303694	14.7496284302324	0.00311027609998074
backfit	38	27	6298473.88132829	4.64829135220498	-0.00326166651354011
backfit	39	27	6298480.61666852	6.73534023482352	-0.0052758055255458
backfit	40	27	6298489.07081429	8.45414576865733	0.00503305330336133
backfit	41	27	6298496.74207836	7.6712640710175	-0.00623820459212372
backfit	42	27	6298500.22265906	3.4805807005614	-0.00545314789008151
backfit	43	27	6298503.70113971	3.47848064824939	-0.00224402130416711
backfit	44	27	6298507.86783009	4.16669037938118	0.00248207837775522
backfit	45	27	6298511.36929083	3.50146074220538	0.00290508946248552
backfit	46	27	6298517.01631971	5.64702888205647	-0.00306675557317651
backfit	47	27	6298524.30523514	7.28891542740166	0.00270749241153254
backfit	48	27	6298530.20579313	5.90055799297988	-0.0032036891299955
backfit	49	27	6298535.03826106	4.83246792014688	-0.00349841738153956
backfit	50	27	6298542.14640457	7.10814351495355	0.00345268667475288
backfit	1	28	6298594.45358579	52.307181221433	-7.14170731575068e-05
backfit	2	28	6298618.33092949	23.8773436984047	0.000282983379772273
backfit	3	28	6298725.17174769	106.840818203986	-0.000420692591857327
backfit	4	28	6298736.29694154	11.125193849206	-0.00032523697382629
backfit	5	28	6298765.55230743	29.2553658839315	-0.000644928462086448
backfit	6	28	6298855.72820026	90.1758928317577	-0.00160373832047572
backfit	7	28	6298877.90207863	22.1738783717155	-0.00104418264759681
backfit	8	28	6298899.38973613	21.4876575004309	-0.000991539235721167
backfit	9	28	6298909.19325047	9.80351433902979	-0.00109560275850673
backfit	10	28	6298937.78298236	28.5897318869829	0.00119359147809898
backfit	11	28	6298956.25308005	18.4700976926833	-0.00143229907898845
backfit	12	28	6299039.52308551	83.2700054598972	-0.004074468511331
backfit	13	28	6299056.26751823	16.7444327222183	0.0016690073164982
backfit	14	28	6299069.84304601	13.575527779758	-0.00163587922887414
backfit	15	28	6299102.4156158	32.5725697856396	-0.00255893483352396
backfit	16	28	6299121.12915022	18.7135344268754	-0.0022340720982221
backfit	17	28	6299138.64031087	17.5111606484279	-0.0025823572773515
backfit	18	28	6299171.3816418	32.7413309309632	-0.00156730040297584
backfit	19	28	6299197.93410752	26.5524657163769	-0.00236725319184686
backfit	20	28	6299243.23453738	45.3004298554733	-0.00269041884735043
backfit	21	28	6299305.27739656	62.0428591845557	0.00470995925051118
backfit	22	28	6299318.18389896	12.9065024005249	-0.00209546104325437
backfit	23	28	6299323.07299002	4.88909106142819	0.00104971826142347
backfit	24	28	6299336.72080916	13.6478191390634	0.0018002282056253
backfit	25	28	6299342.65641204	5.93560288380831	-0.00172989441599346
backfit	26	28	6299409.17200384	66.5155917983502	-0.0061681843329826
backfit	27	28	6299414.73377049	5.56176665145904	0.00225604395818904
backfit	28	28	6299419.69276903	4.95899853296578	-0.00165313181880847
backfit	29	28	6299451.33317828	31.6404092498124	-0.00494616291899565
backfit	30	28	6299457.26309607	5.92991779651493	-0.00191710635846119
backfit	31	28	6299471.93948409	14.6763880122453	0.00327038923271521
backfit	32	28	6299475.76747881	3.82799472287297	0.00152461122496772
backfit	33	28	6299482.400715	6.63323619496077	-0.00255279333915019
backfit	34	28	6299488.98440521	6.58369020745158	-0.0036242737731873
backfit	35	28	6299496.25154449	7.26713928114623	-0.00290097104523763
backfit	36	28	6299502.18458678	5.93304228875786	0.00262484047758224
backfit	37	28	6299516.08101947	13.8964326847345	0.0030046087319606
backfit	38	28	6299520.39524776	4.31422829069197	-0.00294835675182554
backfit	39	28	6299527.83585748	7.44060972798616	-0.00501212346607594
backfit	40	28	6299535.88195128	8.0460937935859	0.00391743983616385
backfit	41	28	6299543.1136001	7.23164882324636	-0.00538405709400816
backfit	42	28	6299546.30414948	3.19054938014597	0.00287910599213478
backfit	43	28	6299550.0141597	3.710010221228	-0.00363088993542608
backfit	44	28	6299553.7907348	3.77657510060817	0.00276620939802602
backfit	45	28	6299556.70701741	2.91628260258585	0.00148669296201287
backfit	46	28	6299562.35815307	5.65113566163927	-0.00339271455698257
backfit	47	28	6299570.50895849	8.15080542489886	0.00390588784429018
backfit	48	28	6299576.01429366	5.50533516705036	-0.00376357078113596
backfit	49	28	6299581.54916891	5.53487524855882	-0.00691769842151208
backfit	50	28	6299588.68203106	7.13286215625703	0.00323083973350302
backfit	1	29	6299641.41532001	52.7332889428362	-7.46999501048951e-05
backfit	2	29	6299664.81241717	23.3970971656963	0.000283380557749475
backfit	3	29	6299774.96122266	110.148805488832	-0.000359476653259109
backfit	4	29	6299785.80941426	10.848191594705	-0.000324438078372347
backfit	5	29	6299815.52073928	29.7113250270486	-0.000652574774887019
backfit	6	29	6299901.81131689	86.2905776072294	-0.00160613337924627
backfit	7	29	6299923.62240054	21.8110836483538	-0.00101724077336075
backfit	8	29	6299943.17849916	19.5560986259952	-0.000712110999120913
backfit	9	29	6299952.83799917	9.65950000751764	-0.00107791849819515
backfit	10	29	6299979.54616946	26.7081702835858	-0.000958130709913574
backfit	11	29	6299998.01800825	18.471838789992	-0.00146503744302004
backfit	12	29	6300069.90056323	71.8825549790636	-0.00402589495059529
backfit	13	29	6300086.23823624	16.3376730103046	0.00159486976242442
backfit	14	29	6300099.80458689	13.5663506593555	-0.00123623594474737
backfit	15	29	6300131.69775993	31.8931730389595	-0.00259879396189897
backfit	16	29	6300149.79408893	18.0963289942592	-0.00219021009947673
backfit	17	29	6300166.52277297	16.7286840425804	-0.00170082467760834
backfit	18	29	6300196.77593177	30.2531587965786	-0.00194372493523748
backfit	19	29	6300221.67014727	24.8942155027762	-0.00228648063766468
backfit	20	29	6300264.01465006	42.3445027898997	-0.00225769610218664
backfit	21	29	6300320.8312719	56.8166218418628	0.0046114035918101
backfit	22	29	6300332.88414997	12.052878071554	-0.00202973004780673
backfit	23	29	6300337.58425	4.70010002888739	0.00104496085724473
backfit	24	29	6300350.46343152	12.8791815172881	0.00138181882701691
backfit	25	29	6300356.24437743	5.78094591107219	-0.00170846528815784
backfit	26	29	6300419.15956256	62.91518512927	-0.00581402120919341
backfit	27	29	6300424.7263624	5.56679984275252	0.00302138071529672
backfit	28	29	6300429.65988675	4.93352434597909	-0.00194705432543082
backfit	29	29	6300460.20793457	30.5480478256941	-0.00500094457306325
backfit	30	29	6300466.60287619	6.39494161866605	-0.00389980273419984
backfit	31	29	6300480.61498694	14.0121107473969	0.00333448694850356
backfit	32	29	6300484.25759995	3.64261301327497	0.00160988302487525
backfit	33	29	6300490.95759382	6.69999386928976	-0.00265532474869333
backfit	34	29	6300496.90913442	5.95154059585184	0.00161754861628845
backfit	35	29	6300503.77223655	6.8631021361798	0.00291577728566332
backfit	36	29	6300509.12071474	5.34847818687558	-0.00218050218612185
backfit	37	29	6300522.74782506	13.6271103210747	0.00291912287797447
backfit	38	29	6300526.58178991	3.83396484982222	-0.00265802730561948
backfit	39	29	6300532.55590555	5.97411563806236	-0.00320641046479507
backfit	40	29	6300538.77361269	6.21770713478327	0.00204135831182301
backfit	41	29	6300546.28653791	7.51292522437871	-0.00473880015268341
backfit	42	29	6300549.12809778	2.84155987203121	0.00302406283030509
backfit	43	29	6300553.37191076	4.24381298013031	-0.00352009124805537
backfit	44	29	6300556.96427773	3.59236696641892	0.00215675088158868
backfit	45	29	6300559.65157633	2.68729860149324	0.00177807711436336
backfit	46	29	6300565.69682273	6.04524639900774	-0.00518616670724911
backfit	47	29	6300573.7499748	8.05315206665546	0.00331119974547773
backfit	48	29	6300579.34056533	5.5905905328691	-0.00376224107101161
backfit	49	29	6300584.62165017	5.28108484577388	0.00315236727771397
backfit	50	29	6300591.3270067	6.70535652153194	-0.00383882552488874
backfit	1	30	6300645.06487427	53.7378675788641	-7.78465594970593e-05
backfit	2	30	6300668.24488138	23.1800071010366	0.000285541793975422
backfit	3	30	6300783.40587954	115.16099816002	-0.000348714950227355
backfit	4	30	6300794.09753408	10.6916545415297	-0.000318034687440995
backfit	5	30	6300824.61207667	30.5145425954834	-0.000656925961721486
backfit	6	30	6300908.82773452	84.2156578432769	-0.00166161414617583
backfit	7	30	6300930.20523398	21.3774994593114	0.000995356145283788
backfit	8	30	6300948.53997745	18.3347434783354	-0.000653666779447226
backfit	9	30	6300957.91628829	9.3763108337298	-0.001063745060772
backfit	10	30	6300982.83312344	24.9168351525441	-0.000941126961468197
backfit	11	30	6301001.32210009	18.4889766508713	-0.00149707682622813
backfit	12	30	6301063.33962314	62.0175230512396	-0.00398035696492138
backfit	13	30	6301079.20020238	15.8605792345479	0.00154379456769661
backfit	14	30	6301092.48890106	13.2886986853555	-0.00181812968032788
backfit	15	30	6301123.41124559	30.9223445318639	-0.00257439716815941
backfit	16	30	6301141.06154596	17.650300366804	0.00253406229128301
backfit	17	30	6301157.05989401	15.9983480460942	-0.00160107632201597
backfit	18	30	6301185.53435978	28.4744657706469	-0.00278492920347874
backfit	19	30	6301209.03836357	23.5040037892759	-0.00222268079615917
backfit	20	30	6301247.85707836	38.8187147919089	-0.00222754775986014
backfit	21	30	6301300.02700216	52.1699237991124	0.00453952673717614
backfit	22	30	6301311.48922088	11.4622187251225	0.00216925560446966
backfit	23	30	6301315.99612681	4.50690592359751	0.0010264881712293
backfit	24	30	6301328.22674956	12.2306227497756	0.00156981958502802
backfit	25	30	6301334.0041029	5.77735334262252	-0.00171395577358809
backfit	26	30	6301394.08884813	60.0847452357411	-0.00548698348999608
backfit	27	30	6301399.55115698	5.46230884641409	0.00238177377307531
backfit	28	30	6301404.50117939	4.95002240873873	-0.00174219753098583
backfit	29	30	6301433.91351079	29.4123313957825	-0.00488213071971437
backfit	30	30	6301440.8919262	6.97841541096568	-0.00425658105897253
backfit	31	30	6301453.59064321	12.6987170092762	-0.00274671163522859
backfit	32	30	6301457.03775297	3.44710976723582	0.00155792629254825
backfit	33	30	6301463.43716687	6.39941389486194	-0.00167113294259249
backfit	34	30	6301469.10341831	5.66625144612044	0.00213144593773514
backfit	35	30	6301476.16435762	7.06093930825591	0.00407031298188787
backfit	36	30	6301481.57486305	5.41050542984158	-0.00285654841272171
backfit	37	30	6301495.25692897	13.6820659153163	0.00286712762952124
backfit	38	30	6301498.78297447	3.52604550402611	-0.00272210522546357
backfit	39	30	6301503.62822844	4.84525397233665	-0.00207988934702732
backfit	40	30	6301509.11030026	5.48207181785256	-0.00174885698151496
backfit	41	30	6301516.91581314	7.80551287531853	-0.00433982772777649
backfit	42	30	6301519.75321077	2.8373976321891	-0.00313544417575805
backfit	43	30	6301524.27998486	4.52677409071475	-0.00499874649859869
backfit	44	30	6301527.76007474	3.48008988332003	-0.00258848138651184
backfit	45	30	6301530.53108886	2.77101411670446	0.00220530953225423
backfit	46	30	6301536.18782936	5.65674050152302	0.0035994130655391
backfit	47	30	6301543.32904926	7.14121989905834	-0.00324088692929699
backfit	48	30	6301548.74505002	5.4160007564351	-0.00356085292686014
backfit	49	30	6301553.85420902	5.10915900580585	0.00438457127706107
backfit	50	30	6301560.91718435	7.0629753228277	0.00487793787228929
backfit	1	31	6301616.24153102	55.3243466736749	-8.09994887301987e-05
backfit	2	31	6301639.58028123	23.3387502068654	0.000289436184837649
backfit	3	31	6301761.16267839	121.582397161052	-0.000410397941064095
backfit	4	31	6301771.73604988	10.5733714904636	-0.000314795752083888
backfit	5	31	6301803.01887763	31.2828277479857	-0.000661975598052551
backfit	6	31	6301886.6692025	83.6503248726949	-0.00169778874429659
backfit	7	31	6301907.69001475	21.0208122543991	0.00100162968462382
backfit	8	31	6301925.1163095	17.4262947430834	-0.000643495221960142
backfit	9	31	6301934.25244843	9.1361389355734	-0.00105343507626293
backfit	10	31	6301957.98379611	23.7313476763666	0.000961504772801132
backfit	11	31	6301976.59239069	18.6085945824161	-0.00153990269520099
backfit	12	31	6302031.92216055	55.3297698553652	-0.00547380154560781
backfit	13	31	6302047.5328119	15.6106513570994	0.00150805455866331
backfit	14	31	6302061.36867179	13.8358598900959	-0.00173966901346564
backfit	15	31	6302091.51881916	30.1501473700628	-0.0025786691504206
backfit	16	31	6302108.90364946	17.3848302960396	-0.00208459109075851
backfit	17	31	6302124.69651886	15.7928694011644	-0.00148533488077145
backfit	18	31	6302152.32865279	27.6321339299902	-0.00181240751045393
backfit	19	31	6302175.40757213	23.0789193399251	-0.00217518589778179
backfit	20	31	6302211.54831047	36.1407383373007	-0.00216155716554017
backfit	21	31	6302259.72237225	48.1740617798641	0.00426832604488336
backfit	22	31	6302270.74063255	11.0182602982968	-0.00166944480601623
backfit	23	31	6302275.04548122	4.30484867747873	0.00101122041398857
backfit	24	31	6302286.58769786	11.5422166408971	0.00135747587065167
backfit	25	31	6302292.36649288	5.77879501506686	-0.00171827032771421
backfit	26	31	6302352.18247641	59.8159835347906	-0.00795271195770914
backfit	27	31	6302357.6194638	5.43698738701642	0.0028082843017743
backfit	28	31	6302362.42487772	4.80541392043233	0.00219222695084088
backfit	29	31	6302392.60715779	30.1822800738737	-0.00510692121380779
backfit	30	31	6302399.29829202	6.69113422837108	-0.00334001019394784
backfit	31	31	6302410.92851159	11.6302195666358	0.00240961453178182
backfit	32	31	6302414.23701319	3.30850159935653	0.00184336141569794
backfit	33	31	6302420.319508	6.08249481022358	0.00141861884522915
backfit	34	31	6302426.16490202	5.84539402183145	0.00302248928821383
backfit	35	31	6302432.95385906	6.78895703423768	-0.00239952856986687
backfit	36	31	6302438.67272212	5.71886306907982	0.00315830472129205
backfit	37	31	6302452.27156653	13.5988444052637	0.00281382693097329
backfit	38	31	6302455.7511764	3.47960987500846	-0.0028923442214407
backfit	39	31	6302460.27687186	4.52569545339793	-0.00235909631139476
backfit	40	31	6302465.36647153	5.08959966804832	-0.00212561976384212
backfit	41	31	6302472.75926409	7.39279256761074	-0.00409108819449319
backfit	42	31	6302476.06184017	3.30257607344538	-0.00459747813952868
backfit	43	31	6302480.39055161	4.3287114398554	-0.00323479513539718
backfit	44	31	6302484.07426617	3.68371456768364	-0.00308371387372922
backfit	45	31	6302486.97490536	2.90063918754458	0.00232175962648107
backfit	46	31	6302491.94506343	4.97015806846321	-0.00360843919164751
backfit	47	31	6302498.982306	7.03724257089198	-0.00299689077677596
backfit	48	31	6302504.84255484	5.86024883389473	-0.00371452735972347
backfit	49	31	6302510.06479278	5.22223794460297	0.00374171709570359
backfit	50	31	6302516.87420215	6.80940936505795	0.00338716985819706
backfit	1	32	6302574.05222492	57.178022778593	-8.41418164674573e-05
backfit	2	32	6302597.99697875	23.9447538303211	0.000299660562169799
backfit	3	32	6302727.21703347	129.220054712147	-0.000339496008834007
backfit	4	32	6302737.64510022	10.428066755645	-0.000308597343571734
backfit	5	32	6302769.84745177	32.2023515496403	-0.000671769995594616
backfit	6	32	6302854.75964553	84.9121937556192	-0.00171785582823168
backfit	7	32	6302875.3684559	20.608810370788	0.00101996458872433
backfit	8	32	6302892.19688881	16.8284329073504	-0.000602738726082581
backfit	9	32	6302901.47790348	9.28101467806846	-0.00106107153049897
backfit	10	32	6302924.87255754	23.3946540532634	0.000960298560076557
backfit	11	32	6302943.73952114	18.8669636007398	-0.00158675390164878
backfit	12	32	6302992.74032087	49.0007997304201	-0.00393781354963578
backfit	13	32	6303007.7230697	14.982748830691	0.00156497988838343
backfit	14	32	6303020.30889484	12.5858251387253	-0.00112491161936048
backfit	15	32	6303049.7807749	29.4718800578266	-0.00257122179852003
backfit	16	32	6303066.39733188	16.6165569806471	-0.00205598987322048
backfit	17	32	6303081.6847858	15.2874539196491	-0.00159554877729057
backfit	18	32	6303106.89432092	25.209535122849	-0.00212398771978172
backfit	19	32	6303128.62394655	21.7296256273985	-0.00206028540072301
backfit	20	32	6303162.62775243	34.0038058869541	-0.00209562371441522
backfit	21	32	6303209.87728638	47.2495339447632	0.00403658401375324
backfit	22	32	6303221.12156499	11.244278610684	-0.00329991490379178
backfit	23	32	6303225.16957534	4.04801035486162	0.00100091903581789
backfit	24	32	6303236.87308597	11.7035106271505	-0.00123423444219261
backfit	25	32	6303242.79444761	5.9213616354391	-0.00172132786930654
backfit	26	32	6303298.62805314	55.8336055362597	-0.00408590918109127
backfit	27	32	6303303.91657246	5.28851931821555	-0.00120679717182811
backfit	28	32	6303308.70359975	4.78702728729695	0.00358560551097175
backfit	29	32	6303334.7796825	26.0760827567428	-0.00473401530540124
backfit	30	32	6303341.07787706	6.29819455929101	-0.00280913872434582
backfit	31	32	6303352.05534857	10.9774715024978	0.00251794639971926
backfit	32	32	6303355.42146446	3.36611589137465	0.00204509103620643
backfit	33	32	6303361.13791342	5.71644896548241	0.0017821343659109
backfit	34	32	6303367.81235699	6.67444356437773	0.00265847118824688
backfit	35	32	6303373.91658126	6.10422427766025	0.00219974095335803
backfit	36	32	6303379.61076218	5.69418091420084	-0.00303351508900348
backfit	37	32	6303393.12290431	13.5121421273798	0.00279642813015742
backfit	38	32	6303396.869143	3.74623869359493	0.00230652508070718
backfit	39	32	6303401.65586026	4.7867172639817	-0.00332528709844168
backfit	40	32	6303406.69099676	5.03513649571687	-0.00263422680291141
backfit	41	32	6303413.98180059	7.29080382734537	-0.00393584014243748
backfit	42	32	6303417.16585356	3.1840529711917	-0.00241110573825043
backfit	43	32	6303420.89844336	3.73258980270475	-0.00287481946106432
backfit	44	32	6303424.80225084	3.90380747616291	-0.00285232266395558
backfit	45	32	6303427.92869785	3.12644701637328	0.00296454713972596
backfit	46	32	6303432.70345097	4.77475311979651	-0.00345277481330286
backfit	47	32	6303439.52010184	6.81665087118745	-0.00355442257904966
backfit	48	32	6303446.85038377	7.33028192538768	-0.00453937100848333
backfit	49	32	6303451.68360503	4.83322126232088	0.00369824611508998
backfit	50	32	6303458.46427405	6.78066901676357	0.00466581074913548
backfit	1	33	6303518.52004649	60.0557724367827	-8.80206869648664e-05
backfit	2	33	6303543.01395191	24.493905426003	0.000305825752119855
backfit	3	33	6303681.63040974	138.616457832977	0.000355942465799171
backfit	4	33	6303692.24154891	10.6111391689628	-0.000314433267510315
backfit	5	33	6303725.75154952	33.5100006079301	-0.000673041681456744
backfit	6	33	6303814.72853906	88.9769895402715	-0.00181965483473934
backfit	7	33	6303835.38932648	20.660787416622	0.00099992376333638
backfit	8	33	6303851.66415984	16.2748333634809	-0.000754452483736436
backfit	9	33	6303860.33665726	8.67249742150307	-0.000999784927638026
backfit	10	33	6303882.3766162	22.0399589333683	-0.000993451856544314
backfit	11	33	6303900.51794418	18.1413279799744	-0.00159400297872303
backfit	12	33	6303943.28873265	42.7707884758711	-0.00357248292003264
backfit	13	33	6303958.06961454	14.7808818826452	0.00231719786033766
backfit	14	33	6303969.96909294	11.8994784029201	-0.0011133825088931
backfit	15	33	6303997.53245803	27.5633650934324	-0.00245926294872306
backfit	16	33	6304013.41287079	15.8804127564654	-0.00204835403897871
backfit	17	33	6304028.31389005	14.901019259356	-0.00130939347714875
backfit	18	33	6304052.06386244	23.7499723909423	-0.00204846493503279
backfit	19	33	6304071.36934204	19.3054796038195	-0.0019880020741429
backfit	20	33	6304104.35332911	32.9839870641008	-0.0020826089397084
backfit	21	33	6304150.79440824	46.4410791341215	0.00386093582844936
backfit	22	33	6304163.18860653	12.3941982937977	0.0033659111418756
backfit	23	33	6304167.024703	3.83609646838158	0.000971129145899641
backfit	24	33	6304178.59493696	11.570233960636	-0.00124901191382334
backfit	25	33	6304184.62369266	6.02875569649041	-0.00172270668012556
backfit	26	33	6304234.80377427	50.1800816059113	-0.00404904672669057
backfit	27	33	6304239.80569308	5.00191880948842	-0.00116676678343929
backfit	28	33	6304244.46589597	4.66020289901644	0.0018183597193991
backfit	29	33	6304269.26906139	24.803165412508	-0.00480524480850647
backfit	30	33	6304275.30214721	6.03308582771569	-0.00242868261655883
backfit	31	33	6304285.93361037	10.6314631551504	0.00257863894957624
backfit	32	33	6304289.23722556	3.30361519195139	0.00171366838383638
backfit	33	33	6304294.66524684	5.42802127823234	0.00205072817340351
backfit	34	33	6304301.30039933	6.63515249080956	-0.00276928486286484
backfit	35	33	6304307.21989041	5.9194910787046	0.00271762102435675
backfit	36	33	6304312.88914036	5.66924995277077	-0.00366901358821718
backfit	37	33	6304325.92469931	13.035558944568	0.00279456475870355
backfit	38	33	6304329.76400692	3.83930761553347	-0.00193374080422819
backfit	39	33	6304334.60487445	4.84086752682924	-0.00293708918746511
backfit	40	33	6304339.67046621	5.06559176370502	0.00281441226171415
backfit	41	33	6304347.08166023	7.41119402181357	-0.00384195816103344
backfit	42	33	6304349.71687927	2.63521903846413	-0.00186097766469592
backfit	43	33	6304353.29020534	3.57332607079297	-0.00270499013645891
